cell_id,area,perimeter,centroid_y,centroid_x,eccentricity,orientation_rad,major_axis_length,minor_axis_length,dataset,shear_stress,supplementation,replicate,section
1,338.0,73.01219330881976,19.26923076923077,202.22485207100593,0.670405743978671,-1.2657172642024288,25.156567168835842,18.666039570706104,polarityjam_test,18dyn,EGM2,2,nan
2,822.0,112.98275605729688,41.8625304136253,69.27007299270073,0.6557546035449465,0.43988388605036866,37.343982939731134,28.193740114595204,polarityjam_test,18dyn,EGM2,2,nan
3,839.0,112.1543289325507,43.275327771156135,202.95589988081048,0.6819645169844929,-0.8397705484471788,38.43508496215587,28.110854582650695,polarityjam_test,18dyn,EGM2,2,nan
4,499.0,98.42640687119285,44.23847695390781,244.91983967935872,0.7882466808502637,0.03786476997608885,32.943387913957366,20.272022857514642,polarityjam_test,18dyn,EGM2,2,nan
5,598.0,98.91168824543142,53.130434782608695,48.058528428093645,0.8159880824032555,0.5444090107886607,37.2184549468276,21.514824750992037,polarityjam_test,18dyn,EGM2,2,nan
6,1397.0,163.9238815542512,68.85110952040085,140.39370078740157,0.8994223433917558,-0.8528339087084376,64.51201142103166,28.196948460690315,polarityjam_test,18dyn,EGM2,2,nan
7,191.0,56.384776310850235,71.74869109947645,251.04712041884818,0.9025638783023128,0.08856449432191676,24.1641139453849,10.404003582960993,polarityjam_test,18dyn,EGM2,2,nan
8,411.0,87.01219330881976,91.61800486618004,139.50608272506082,0.9182832366509305,-1.1059633007379204,36.51892542198889,14.458722880134735,polarityjam_test,18dyn,EGM2,2,nan
9,455.0,82.76955262170047,149.42197802197802,211.61098901098902,0.7483106736118715,-0.22991770484222965,29.92964160047807,19.853780679851518,polarityjam_test,18dyn,EGM2,2,nan
10,681.0,102.49747468305833,178.93685756240822,103.18502202643172,0.4724628832043107,-1.202537338901648,31.953652657705586,28.16236992462557,polarityjam_test,18dyn,EGM2,2,nan
11,283.0,61.59797974644666,189.93286219081273,85.89399293286219,0.6626412998337673,0.6266760580773032,22.014823904976502,16.48771437468999,polarityjam_test,18dyn,EGM2,2,nan
12,590.0,96.42640687119285,196.38305084745764,35.4135593220339,0.8100149459934103,-0.517660528101403,35.94241403139861,21.07696340508288,polarityjam_test,18dyn,EGM2,2,nan
13,303.0,68.5269119345812,194.76897689768978,15.702970297029703,0.702413331128283,-0.3862619023212826,23.876230963697758,16.99436779429241,polarityjam_test,18dyn,EGM2,2,nan
14,841.0,118.49747468305833,224.24256837098693,171.85255648038049,0.8398505169443276,1.4858207318405157,44.57292425882299,24.194974435469305,polarityjam_test,18dyn,EGM2,2,nan
15,332.0,69.35533905932738,233.8734939759036,146.8524096385542,0.41715275786098893,0.7074775809425538,21.905082229660465,19.90813576973928,polarityjam_test,18dyn,EGM2,2,nan
16,320.0,80.04163056034263,250.05625,15.278125,0.9447675590891946,1.5068305696081643,35.498001868073,11.634155840639508,polarityjam_test,18dyn,EGM2,2,nan
